0,0,-,-,-,init_experiment,round_ms=1000 nodes=25
1300,2678,localhost/127.0.0.1:8014,MergeCorrelated,mergeC(leader-14 || label-14),merge-update,p2
1301,2678,localhost/127.0.0.1:8016,MinAddressLeaderElection,leader-16,state,localhost/127.0.0.1:8000,
1302,2678,localhost/127.0.0.1:8014,MergeCorrelated,mergeC(tree-14 || count-14),merge-update,p2
1303,2678,localhost/127.0.0.1:8020,DemoCompositeProtocol,mergeC(mergeC(leader-20 || label-20) || mergeC(tree-20 || count-20)),select,localhost/127.0.0.1:8000
1304,2679,localhost/127.0.0.1:8005,SpanningTree,tree-5,state,root=false dist=2 parent=localhost/127.0.0.1:8015 children=localhost/127.0.0.1:8010|
1305,2679,localhost/127.0.0.1:8005,TreeCountNodes,count-5,state,subtree-size:2   child subtrees: localhost/127.0.0.1:8010=1 
1306,2680,localhost/127.0.0.1:8018,DemoCompositeProtocol,mergeC(mergeC(leader-18 || label-18) || mergeC(tree-18 || count-18)),rate,2.00000
1307,2680,localhost/127.0.0.1:8016,TreeLabelNodes,label-16,state,label:1
1308,2680,localhost/127.0.0.1:8002,MinAddressLeaderElection,leader-2,state,localhost/127.0.0.1:8000,
1309,2680,localhost/127.0.0.1:8002,TreeLabelNodes,label-2,state,label:3
1310,2680,localhost/127.0.0.1:8002,SpanningTree,tree-2,state,root=false dist=2 parent=localhost/127.0.0.1:8011 children=localhost/127.0.0.1:8011|localhost/127.0.0.1:8021|
1311,2680,localhost/127.0.0.1:8002,TreeCountNodes,count-2,state,subtree-size:2   child subtrees: localhost/127.0.0.1:8011=1 localhost/127.0.0.1:8021=1 
1312,2681,localhost/127.0.0.1:8016,SpanningTree,tree-16,state,root=false dist=2 parent=localhost/127.0.0.1:8015 children=
1313,2681,localhost/127.0.0.1:8016,TreeCountNodes,count-16,state,subtree-size:1   child subtrees: 
1314,2681,localhost/127.0.0.1:8010,MinAddressLeaderElection,leader-10,state,localhost/127.0.0.1:8000,
1315,2681,localhost/127.0.0.1:8010,TreeLabelNodes,label-10,state,label:1
1316,2681,localhost/127.0.0.1:8010,SpanningTree,tree-10,state,root=false dist=3 parent=localhost/127.0.0.1:8005 children=localhost/127.0.0.1:8009|
1317,2682,localhost/127.0.0.1:8010,TreeCountNodes,count-10,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8009=1 
1318,2683,localhost/127.0.0.1:8019,DemoCompositeProtocol,mergeC(mergeC(leader-19 || label-19) || mergeC(tree-19 || count-19)),merge-update,both
1319,2684,localhost/127.0.0.1:8019,MergeCorrelated,mergeC(leader-19 || label-19),merge-update,p1
1320,2684,localhost/127.0.0.1:8014,MinAddressLeaderElection,leader-14,state,localhost/127.0.0.1:8000,
1321,2684,localhost/127.0.0.1:8014,TreeLabelNodes,label-14,state,label:2
1322,2684,localhost/127.0.0.1:8014,SpanningTree,tree-14,state,root=false dist=1 parent=localhost/127.0.0.1:8001 children=localhost/127.0.0.1:8004|localhost/127.0.0.1:8002|localhost/127.0.0.1:8012|
1323,2684,localhost/127.0.0.1:8019,MergeCorrelated,mergeC(tree-19 || count-19),merge-update,p1
1324,2684,localhost/127.0.0.1:8023,MinAddressLeaderElection,leader-23,state,localhost/127.0.0.1:8000,
1325,2684,localhost/127.0.0.1:8020,DemoCompositeProtocol,mergeC(mergeC(leader-20 || label-20) || mergeC(tree-20 || count-20)),merge-update,both
1326,2685,localhost/127.0.0.1:8020,MergeCorrelated,mergeC(leader-20 || label-20),merge-update,p1
1327,2685,localhost/127.0.0.1:8017,DemoCompositeProtocol,mergeC(mergeC(leader-17 || label-17) || mergeC(tree-17 || count-17)),merge-update,both
1328,2686,localhost/127.0.0.1:8020,MergeCorrelated,mergeC(tree-20 || count-20),merge-update,p1
1329,2686,localhost/127.0.0.1:8000,MinAddressLeaderElection,leader-0,state,localhost/127.0.0.1:8000,
1330,2686,localhost/127.0.0.1:8000,TreeLabelNodes,label-0,state,label:1
1331,2686,localhost/127.0.0.1:8000,SpanningTree,tree-0,state,root=true dist=0 parent=null children=localhost/127.0.0.1:8020|localhost/127.0.0.1:8024|localhost/127.0.0.1:8018|
1332,2686,localhost/127.0.0.1:8000,TreeCountNodes,count-0,state,subtree-size:4   child subtrees: localhost/127.0.0.1:8020=1 localhost/127.0.0.1:8024=1 localhost/127.0.0.1:8018=2 
1333,2687,localhost/127.0.0.1:8010,DemoCompositeProtocol,mergeC(mergeC(leader-10 || label-10) || mergeC(tree-10 || count-10)),rate,2.00000
1334,2687,localhost/127.0.0.1:8014,TreeCountNodes,count-14,state,subtree-size:5   child subtrees: localhost/127.0.0.1:8004=2 localhost/127.0.0.1:8002=2 localhost/127.0.0.1:8012=1 
1335,2688,localhost/127.0.0.1:8021,DemoCompositeProtocol,mergeC(mergeC(leader-21 || label-21) || mergeC(tree-21 || count-21)),select,localhost/127.0.0.1:8015
1336,2688,localhost/127.0.0.1:8016,DemoCompositeProtocol,mergeC(mergeC(leader-16 || label-16) || mergeC(tree-16 || count-16)),rate,2.00000
1337,2688,localhost/127.0.0.1:8023,TreeLabelNodes,label-23,state,label:1
1338,2688,localhost/127.0.0.1:8023,SpanningTree,tree-23,state,root=false dist=3 parent=localhost/127.0.0.1:8009 children=
1339,2688,localhost/127.0.0.1:8023,TreeCountNodes,count-23,state,subtree-size:1   child subtrees: 
1340,2689,localhost/127.0.0.1:8017,MergeCorrelated,mergeC(leader-17 || label-17),merge-update,p1
1341,2689,localhost/127.0.0.1:8017,MergeCorrelated,mergeC(tree-17 || count-17),merge-update,p1
1342,2690,localhost/127.0.0.1:8010,MinAddressLeaderElection,leader-10,state,localhost/127.0.0.1:8000,
1343,2690,localhost/127.0.0.1:8010,TreeLabelNodes,label-10,state,label:1
1344,2690,localhost/127.0.0.1:8010,SpanningTree,tree-10,state,root=false dist=3 parent=localhost/127.0.0.1:8005 children=localhost/127.0.0.1:8009|
1345,2690,localhost/127.0.0.1:8010,TreeCountNodes,count-10,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8009=1 
1346,2690,localhost/127.0.0.1:8019,MinAddressLeaderElection,leader-19,state,localhost/127.0.0.1:8000,
1347,2690,localhost/127.0.0.1:8020,MinAddressLeaderElection,leader-20,state,localhost/127.0.0.1:8000,
1348,2690,localhost/127.0.0.1:8020,TreeLabelNodes,label-20,state,label:1
1349,2691,localhost/127.0.0.1:8020,SpanningTree,tree-20,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=
1350,2691,localhost/127.0.0.1:8020,TreeCountNodes,count-20,state,subtree-size:1   child subtrees: 
1351,2691,localhost/127.0.0.1:8021,DemoCompositeProtocol,mergeC(mergeC(leader-21 || label-21) || mergeC(tree-21 || count-21)),merge-update,both
1352,2691,localhost/127.0.0.1:8014,DemoCompositeProtocol,mergeC(mergeC(leader-14 || label-14) || mergeC(tree-14 || count-14)),rate,2.00000
1353,2692,localhost/127.0.0.1:8019,TreeLabelNodes,label-19,state,label:1
1354,2692,localhost/127.0.0.1:8021,MergeCorrelated,mergeC(leader-21 || label-21),merge-update,p1
1355,2692,localhost/127.0.0.1:8017,MinAddressLeaderElection,leader-17,state,localhost/127.0.0.1:8000,
1356,2692,localhost/127.0.0.1:8017,TreeLabelNodes,label-17,state,label:3
1357,2692,localhost/127.0.0.1:8019,SpanningTree,tree-19,state,root=false dist=3 parent=localhost/127.0.0.1:8007 children=localhost/127.0.0.1:8013|
1358,2692,localhost/127.0.0.1:8017,SpanningTree,tree-17,state,root=false dist=2 parent=localhost/127.0.0.1:8003 children=
1359,2692,localhost/127.0.0.1:8019,TreeCountNodes,count-19,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8013=1 
1360,2692,localhost/127.0.0.1:8021,MergeCorrelated,mergeC(tree-21 || count-21),merge-update,p1
1361,2693,localhost/127.0.0.1:8017,TreeCountNodes,count-17,state,subtree-size:1   child subtrees: 
1362,2693,localhost/127.0.0.1:8015,MinAddressLeaderElection,leader-15,state,localhost/127.0.0.1:8000,
1363,2693,localhost/127.0.0.1:8015,TreeLabelNodes,label-15,state,label:2
1364,2693,localhost/127.0.0.1:8015,SpanningTree,tree-15,state,root=false dist=1 parent=localhost/127.0.0.1:8005 children=
1365,2693,localhost/127.0.0.1:8015,TreeCountNodes,count-15,state,subtree-size:1   child subtrees: 
1366,2694,localhost/127.0.0.1:8020,DemoCompositeProtocol,mergeC(mergeC(leader-20 || label-20) || mergeC(tree-20 || count-20)),rate,2.00000
1367,2695,localhost/127.0.0.1:8021,MinAddressLeaderElection,leader-21,state,localhost/127.0.0.1:8000,
1368,2695,localhost/127.0.0.1:8021,TreeLabelNodes,label-21,state,label:2
1369,2695,localhost/127.0.0.1:8021,SpanningTree,tree-21,state,root=false dist=1 parent=localhost/127.0.0.1:8001 children=
1370,2695,localhost/127.0.0.1:8021,TreeCountNodes,count-21,state,subtree-size:1   child subtrees: 
1371,2696,localhost/127.0.0.1:8019,DemoCompositeProtocol,mergeC(mergeC(leader-19 || label-19) || mergeC(tree-19 || count-19)),rate,2.00000
1372,2696,localhost/127.0.0.1:8017,DemoCompositeProtocol,mergeC(mergeC(leader-17 || label-17) || mergeC(tree-17 || count-17)),rate,2.00000
1373,2697,localhost/127.0.0.1:8021,DemoCompositeProtocol,mergeC(mergeC(leader-21 || label-21) || mergeC(tree-21 || count-21)),rate,2.00000
1374,2777,localhost/127.0.0.1:8023,DemoCompositeProtocol,mergeC(mergeC(leader-23 || label-23) || mergeC(tree-23 || count-23)),select,localhost/127.0.0.1:8001
1375,2782,localhost/127.0.0.1:8023,DemoCompositeProtocol,mergeC(mergeC(leader-23 || label-23) || mergeC(tree-23 || count-23)),merge-update,both
1376,2783,localhost/127.0.0.1:8023,MergeCorrelated,mergeC(leader-23 || label-23),merge-update,p1
1377,2784,localhost/127.0.0.1:8011,DemoCompositeProtocol,mergeC(mergeC(leader-11 || label-11) || mergeC(tree-11 || count-11)),select,localhost/127.0.0.1:8003
1378,2787,localhost/127.0.0.1:8023,MergeCorrelated,mergeC(tree-23 || count-23),merge-update,p1
1379,2787,localhost/127.0.0.1:8001,MinAddressLeaderElection,leader-1,state,localhost/127.0.0.1:8000,
1380,2787,localhost/127.0.0.1:8001,TreeLabelNodes,label-1,state,label:1
1381,2788,localhost/127.0.0.1:8001,SpanningTree,tree-1,state,root=false dist=2 parent=localhost/127.0.0.1:8008 children=localhost/127.0.0.1:8014|localhost/127.0.0.1:8021|localhost/127.0.0.1:8023|
1382,2788,localhost/127.0.0.1:8024,DemoCompositeProtocol,mergeC(mergeC(leader-24 || label-24) || mergeC(tree-24 || count-24)),select,localhost/127.0.0.1:8018
1383,2791,localhost/127.0.0.1:8011,DemoCompositeProtocol,mergeC(mergeC(leader-11 || label-11) || mergeC(tree-11 || count-11)),merge-update,both
1384,2791,localhost/127.0.0.1:8001,TreeCountNodes,count-1,state,subtree-size:4   child subtrees: localhost/127.0.0.1:8014=3 localhost/127.0.0.1:8021=1 localhost/127.0.0.1:8023=1 
1385,2792,localhost/127.0.0.1:8024,DemoCompositeProtocol,mergeC(mergeC(leader-24 || label-24) || mergeC(tree-24 || count-24)),merge-update,both
1386,2792,localhost/127.0.0.1:8011,MergeCorrelated,mergeC(leader-11 || label-11),merge-update,p1
1387,2792,localhost/127.0.0.1:8024,MergeCorrelated,mergeC(leader-24 || label-24),merge-update,p1
1388,2793,localhost/127.0.0.1:8024,MergeCorrelated,mergeC(tree-24 || count-24),merge-update,p1
1389,2793,localhost/127.0.0.1:8018,MinAddressLeaderElection,leader-18,state,localhost/127.0.0.1:8000,
1390,2793,localhost/127.0.0.1:8023,MinAddressLeaderElection,leader-23,state,localhost/127.0.0.1:8000,
1391,2794,localhost/127.0.0.1:8018,TreeLabelNodes,label-18,state,label:2
1392,2794,localhost/127.0.0.1:8023,TreeLabelNodes,label-23,state,label:1
1393,2794,localhost/127.0.0.1:8018,SpanningTree,tree-18,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=localhost/127.0.0.1:8013|localhost/127.0.0.1:8012|
1394,2794,localhost/127.0.0.1:8023,SpanningTree,tree-23,state,root=false dist=3 parent=localhost/127.0.0.1:8001 children=
1395,2794,localhost/127.0.0.1:8018,TreeCountNodes,count-18,state,subtree-size:3   child subtrees: localhost/127.0.0.1:8013=1 localhost/127.0.0.1:8012=1 
1396,2794,localhost/127.0.0.1:8023,TreeCountNodes,count-23,state,subtree-size:1   child subtrees: 
1397,2794,localhost/127.0.0.1:8011,MergeCorrelated,mergeC(tree-11 || count-11),merge-update,p1
1398,2795,localhost/127.0.0.1:8003,MinAddressLeaderElection,leader-3,state,localhost/127.0.0.1:8000,
1399,2795,localhost/127.0.0.1:8003,TreeLabelNodes,label-3,state,label:2
1400,2795,localhost/127.0.0.1:8003,SpanningTree,tree-3,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=localhost/127.0.0.1:8011|localhost/127.0.0.1:8009|
1401,2796,localhost/127.0.0.1:8003,TreeCountNodes,count-3,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8011=1 localhost/127.0.0.1:8009=1 
1402,2797,localhost/127.0.0.1:8023,DemoCompositeProtocol,mergeC(mergeC(leader-23 || label-23) || mergeC(tree-23 || count-23)),rate,2.00000
1403,2798,localhost/127.0.0.1:8011,MinAddressLeaderElection,leader-11,state,localhost/127.0.0.1:8000,
1404,2798,localhost/127.0.0.1:8011,TreeLabelNodes,label-11,state,label:1
1405,2798,localhost/127.0.0.1:8011,SpanningTree,tree-11,state,root=false dist=2 parent=localhost/127.0.0.1:8003 children=localhost/127.0.0.1:8002|
1406,2798,localhost/127.0.0.1:8011,TreeCountNodes,count-11,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8002=1 
1407,2798,localhost/127.0.0.1:8024,MinAddressLeaderElection,leader-24,state,localhost/127.0.0.1:8000,
1408,2798,localhost/127.0.0.1:8024,TreeLabelNodes,label-24,state,label:3
1409,2799,localhost/127.0.0.1:8024,SpanningTree,tree-24,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=
1410,2799,localhost/127.0.0.1:8024,TreeCountNodes,count-24,state,subtree-size:1   child subtrees: 
1411,2801,localhost/127.0.0.1:8011,DemoCompositeProtocol,mergeC(mergeC(leader-11 || label-11) || mergeC(tree-11 || count-11)),rate,1.83333
1412,2809,localhost/127.0.0.1:8024,DemoCompositeProtocol,mergeC(mergeC(leader-24 || label-24) || mergeC(tree-24 || count-24)),rate,2.00000
1413,2909,localhost/127.0.0.1:8002,DemoCompositeProtocol,mergeC(mergeC(leader-2 || label-2) || mergeC(tree-2 || count-2)),select,localhost/127.0.0.1:8011
1414,2916,localhost/127.0.0.1:8002,DemoCompositeProtocol,mergeC(mergeC(leader-2 || label-2) || mergeC(tree-2 || count-2)),merge-update,both
1415,2918,localhost/127.0.0.1:8002,MergeCorrelated,mergeC(leader-2 || label-2),merge-update,p2
1416,2919,localhost/127.0.0.1:8002,MergeCorrelated,mergeC(tree-2 || count-2),merge-update,p2
1417,2919,localhost/127.0.0.1:8011,MinAddressLeaderElection,leader-11,state,localhost/127.0.0.1:8000,
1418,2919,localhost/127.0.0.1:8011,TreeLabelNodes,label-11,state,label:4
1419,2920,localhost/127.0.0.1:8011,SpanningTree,tree-11,state,root=false dist=2 parent=localhost/127.0.0.1:8003 children=localhost/127.0.0.1:8002|
1420,2920,localhost/127.0.0.1:8011,TreeCountNodes,count-11,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8002=1 
1421,2922,localhost/127.0.0.1:8002,MinAddressLeaderElection,leader-2,state,localhost/127.0.0.1:8000,
1422,2922,localhost/127.0.0.1:8002,TreeLabelNodes,label-2,state,label:3
1423,2922,localhost/127.0.0.1:8002,SpanningTree,tree-2,state,root=false dist=2 parent=localhost/127.0.0.1:8011 children=localhost/127.0.0.1:8011|localhost/127.0.0.1:8021|
1424,2922,localhost/127.0.0.1:8002,TreeCountNodes,count-2,state,subtree-size:3   child subtrees: localhost/127.0.0.1:8011=1 localhost/127.0.0.1:8021=1 
1425,2927,localhost/127.0.0.1:8002,DemoCompositeProtocol,mergeC(mergeC(leader-2 || label-2) || mergeC(tree-2 || count-2)),rate,2.00000
1426,2962,localhost/127.0.0.1:8001,DemoCompositeProtocol,mergeC(mergeC(leader-1 || label-1) || mergeC(tree-1 || count-1)),select,localhost/127.0.0.1:8008
1427,2969,localhost/127.0.0.1:8001,DemoCompositeProtocol,mergeC(mergeC(leader-1 || label-1) || mergeC(tree-1 || count-1)),merge-update,both
1428,2969,localhost/127.0.0.1:8001,MergeCorrelated,mergeC(leader-1 || label-1),merge-update,p1
1429,2970,localhost/127.0.0.1:8001,MergeCorrelated,mergeC(tree-1 || count-1),merge-update,p1
1430,2970,localhost/127.0.0.1:8008,MinAddressLeaderElection,leader-8,state,localhost/127.0.0.1:8000,
1431,2970,localhost/127.0.0.1:8008,TreeLabelNodes,label-8,state,label:1
1432,2970,localhost/127.0.0.1:8008,SpanningTree,tree-8,state,root=false dist=3 parent=localhost/127.0.0.1:8001 children=localhost/127.0.0.1:8006|localhost/127.0.0.1:8001|localhost/127.0.0.1:8007|
1433,2970,localhost/127.0.0.1:8008,TreeCountNodes,count-8,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8006=1 localhost/127.0.0.1:8001=1 localhost/127.0.0.1:8007=1 
1434,2974,localhost/127.0.0.1:8001,MinAddressLeaderElection,leader-1,state,localhost/127.0.0.1:8000,
1435,2975,localhost/127.0.0.1:8001,TreeLabelNodes,label-1,state,label:1
1436,2976,localhost/127.0.0.1:8001,SpanningTree,tree-1,state,root=false dist=2 parent=localhost/127.0.0.1:8008 children=localhost/127.0.0.1:8014|localhost/127.0.0.1:8021|localhost/127.0.0.1:8023|localhost/127.0.0.1:8008|
1437,2976,localhost/127.0.0.1:8001,TreeCountNodes,count-1,state,subtree-size:4   child subtrees: localhost/127.0.0.1:8014=3 localhost/127.0.0.1:8021=1 localhost/127.0.0.1:8023=1 localhost/127.0.0.1:8008=1 
1438,2988,localhost/127.0.0.1:8001,DemoCompositeProtocol,mergeC(mergeC(leader-1 || label-1) || mergeC(tree-1 || count-1)),rate,2.00000
1439,3027,localhost/127.0.0.1:8022,DemoCompositeProtocol,mergeC(mergeC(leader-22 || label-22) || mergeC(tree-22 || count-22)),select,localhost/127.0.0.1:8016
1440,3038,localhost/127.0.0.1:8022,DemoCompositeProtocol,mergeC(mergeC(leader-22 || label-22) || mergeC(tree-22 || count-22)),merge-update,both
1441,3039,localhost/127.0.0.1:8022,MergeCorrelated,mergeC(leader-22 || label-22),merge-update,p1
1442,3041,localhost/127.0.0.1:8022,MergeCorrelated,mergeC(tree-22 || count-22),merge-update,p1
1443,3042,localhost/127.0.0.1:8016,MinAddressLeaderElection,leader-16,state,localhost/127.0.0.1:8000,
1444,3042,localhost/127.0.0.1:8016,TreeLabelNodes,label-16,state,label:1
1445,3042,localhost/127.0.0.1:8016,SpanningTree,tree-16,state,root=false dist=2 parent=localhost/127.0.0.1:8015 children=
1446,3042,localhost/127.0.0.1:8016,TreeCountNodes,count-16,state,subtree-size:1   child subtrees: 
1447,3046,localhost/127.0.0.1:8022,MinAddressLeaderElection,leader-22,state,localhost/127.0.0.1:8000,
1448,3046,localhost/127.0.0.1:8022,TreeLabelNodes,label-22,state,label:1
1449,3047,localhost/127.0.0.1:8022,SpanningTree,tree-22,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=localhost/127.0.0.1:8012|
1450,3047,localhost/127.0.0.1:8022,TreeCountNodes,count-22,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8012=1 
1451,3052,localhost/127.0.0.1:8004,DemoCompositeProtocol,mergeC(mergeC(leader-4 || label-4) || mergeC(tree-4 || count-4)),select,localhost/127.0.0.1:8002
1452,3059,localhost/127.0.0.1:8022,DemoCompositeProtocol,mergeC(mergeC(leader-22 || label-22) || mergeC(tree-22 || count-22)),rate,1.66667
1453,3061,localhost/127.0.0.1:8000,DemoCompositeProtocol,mergeC(mergeC(leader-0 || label-0) || mergeC(tree-0 || count-0)),select,localhost/127.0.0.1:8020
1454,3062,localhost/127.0.0.1:8004,DemoCompositeProtocol,mergeC(mergeC(leader-4 || label-4) || mergeC(tree-4 || count-4)),merge-update,both
1455,3063,localhost/127.0.0.1:8003,DemoCompositeProtocol,mergeC(mergeC(leader-3 || label-3) || mergeC(tree-3 || count-3)),select,localhost/127.0.0.1:8024
1456,3063,localhost/127.0.0.1:8004,MergeCorrelated,mergeC(leader-4 || label-4),merge-update,p1
1457,3066,localhost/127.0.0.1:8004,MergeCorrelated,mergeC(tree-4 || count-4),merge-update,p1
1458,3066,localhost/127.0.0.1:8002,MinAddressLeaderElection,leader-2,state,localhost/127.0.0.1:8000,
1459,3067,localhost/127.0.0.1:8000,DemoCompositeProtocol,mergeC(mergeC(leader-0 || label-0) || mergeC(tree-0 || count-0)),merge-update,both
1460,3067,localhost/127.0.0.1:8003,DemoCompositeProtocol,mergeC(mergeC(leader-3 || label-3) || mergeC(tree-3 || count-3)),merge-update,both
1461,3067,localhost/127.0.0.1:8002,TreeLabelNodes,label-2,state,label:3
1462,3067,localhost/127.0.0.1:8000,MergeCorrelated,mergeC(leader-0 || label-0),merge-update,p2
1463,3068,localhost/127.0.0.1:8003,MergeCorrelated,mergeC(leader-3 || label-3),merge-update,p1
1464,3068,localhost/127.0.0.1:8002,SpanningTree,tree-2,state,root=false dist=2 parent=localhost/127.0.0.1:8011 children=localhost/127.0.0.1:8021|
1465,3068,localhost/127.0.0.1:8000,MergeCorrelated,mergeC(tree-0 || count-0),merge-update,both
1466,3068,localhost/127.0.0.1:8002,TreeCountNodes,count-2,state,subtree-size:3   child subtrees: localhost/127.0.0.1:8021=1 
1467,3068,localhost/127.0.0.1:8020,MinAddressLeaderElection,leader-20,state,localhost/127.0.0.1:8000,
1468,3069,localhost/127.0.0.1:8020,TreeLabelNodes,label-20,state,label:3
1469,3069,localhost/127.0.0.1:8020,SpanningTree,tree-20,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=
1470,3069,localhost/127.0.0.1:8003,MergeCorrelated,mergeC(tree-3 || count-3),merge-update,p1
1471,3069,localhost/127.0.0.1:8020,TreeCountNodes,count-20,state,subtree-size:1   child subtrees: 
1472,3069,localhost/127.0.0.1:8024,MinAddressLeaderElection,leader-24,state,localhost/127.0.0.1:8000,
1473,3069,localhost/127.0.0.1:8024,TreeLabelNodes,label-24,state,label:3
1474,3069,localhost/127.0.0.1:8024,SpanningTree,tree-24,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=
1475,3069,localhost/127.0.0.1:8024,TreeCountNodes,count-24,state,subtree-size:1   child subtrees: 
1476,3070,localhost/127.0.0.1:8000,MinAddressLeaderElection,leader-0,state,localhost/127.0.0.1:8000,
1477,3070,localhost/127.0.0.1:8000,TreeLabelNodes,label-0,state,label:1
1478,3070,localhost/127.0.0.1:8000,SpanningTree,tree-0,state,root=true dist=0 parent=null children=localhost/127.0.0.1:8020|localhost/127.0.0.1:8024|localhost/127.0.0.1:8018|
1479,3071,localhost/127.0.0.1:8000,TreeCountNodes,count-0,state,subtree-size:5   child subtrees: localhost/127.0.0.1:8020=1 localhost/127.0.0.1:8024=1 localhost/127.0.0.1:8018=2 
1480,3071,localhost/127.0.0.1:8003,MinAddressLeaderElection,leader-3,state,localhost/127.0.0.1:8000,
1481,3071,localhost/127.0.0.1:8003,TreeLabelNodes,label-3,state,label:2
1482,3071,localhost/127.0.0.1:8003,SpanningTree,tree-3,state,root=false dist=1 parent=localhost/127.0.0.1:8000 children=localhost/127.0.0.1:8011|localhost/127.0.0.1:8009|
1483,3071,localhost/127.0.0.1:8003,TreeCountNodes,count-3,state,subtree-size:1   child subtrees: localhost/127.0.0.1:8011=1 localhost/127.0.0.1:8009=1 
1484,3072,localhost/127.0.0.1:8004,MinAddressLeaderElection,leader-4,state,localhost/127.0.0.1:8000,
1485,3072,localhost/127.0.0.1:8004,TreeLabelNodes,label-4,state,label:4
1486,3072,localhost/127.0.0.1:8005,DemoCompositeProtocol,mergeC(mergeC(leader-5 || label-5) || mergeC(tree-5 || count-5)),select,localhost/127.0.0.1:8012
1487,3073,localhost/127.0.0.1:8004,SpanningTree,tree-4,state,root=false dist=2 parent=localhost/127.0.0.1:8014 children=
1488,3073,localhost/127.0.0.1:8004,TreeCountNodes,count-4,state,subtree-size:2   child subtrees: 
1489,3074,localhost/127.0.0.1:8000,DemoCompositeProtocol,mergeC(mergeC(leader-0 || label-0) || mergeC(tree-0 || count-0)),rate,2.00000
1490,3074,localhost/127.0.0.1:8003,DemoCompositeProtocol,mergeC(mergeC(leader-3 || label-3) || mergeC(tree-3 || count-3)),rate,2.00000
1491,3077,localhost/127.0.0.1:8005,DemoCompositeProtocol,mergeC(mergeC(leader-5 || label-5) || mergeC(tree-5 || count-5)),merge-update,both
1492,3078,localhost/127.0.0.1:8004,DemoCompositeProtocol,mergeC(mergeC(leader-4 || label-4) || mergeC(tree-4 || count-4)),rate,2.00000
1493,3078,localhost/127.0.0.1:8005,MergeCorrelated,mergeC(leader-5 || label-5),merge-update,p1
1494,3079,localhost/127.0.0.1:8005,MergeCorrelated,mergeC(tree-5 || count-5),merge-update,p1
1495,3079,localhost/127.0.0.1:8012,MinAddressLeaderElection,leader-12,state,localhost/127.0.0.1:8000,
1496,3079,localhost/127.0.0.1:8012,TreeLabelNodes,label-12,state,label:2
1497,3079,localhost/127.0.0.1:8012,SpanningTree,tree-12,state,root=false dist=2 parent=localhost/127.0.0.1:8014 children=
1498,3079,localhost/127.0.0.1:8012,TreeCountNodes,count-12,state,subtree-size:1   child subtrees: 
1499,3082,localhost/127.0.0.1:8005,MinAddressLeaderElection,leader-5,state,localhost/127.0.0.1:8000,
1500,3083,localhost/127.0.0.1:8005,TreeLabelNodes,label-5,state,label:1
1501,3083,localhost/127.0.0.1:8005,SpanningTree,tree-5,state,root=false dist=2 parent=localhost/127.0.0.1:8015 children=localhost/127.0.0.1:8010|
1502,3083,localhost/127.0.0.1:8005,TreeCountNodes,count-5,state,subtree-size:2   child subtrees: localhost/127.0.0.1:8010=1 
1503,3093,localhost/127.0.0.1:8005,DemoCompositeProtocol,mergeC(mergeC(leader-5 || label-5) || mergeC(tree-5 || count-5)),rate,2.00000
1504,3112,localhost/127.0.0.1:8007,DemoCompositeProtocol,mergeC(mergeC(leader-7 || label-7) || mergeC(tree-7 || count-7)),select,localhost/127.0.0.1:8021
1505,3122,localhost/127.0.0.1:8007,DemoCompositeProtocol,mergeC(mergeC(leader-7 || label-7) || mergeC(tree-7 || count-7)),merge-update,both
1506,3122,localhost/127.0.0.1:8006,DemoCompositeProtocol,mergeC(mergeC(leader-6 || label-6) || mergeC(tree-6 || count-6)),select,localhost/127.0.0.1:8010
1507,3123,localhost/127.0.0.1:8007,MergeCorrelated,mergeC(leader-7 || label-7),merge-update,p1
1508,3124,localhost/127.0.0.1:8007,MergeCorrelated,mergeC(tree-7 || count-7),merge-update,p1
1509,3124,localhost/127.0.0.1:8021,MinAddressLeaderElection,leader-21,state,localhost/127.0.0.1:8000,
1510,3124,localhost/127.0.0.1:8021,TreeLabelNodes,label-21,state,label:2
1511,3124,localhost/127.0.0.1:8021,SpanningTree,tree-21,state,root=false dist=1 parent=localhost/127.0.0.1:8001 children=
1512,3124,localhost/127.0.0.1:8021,TreeCountNodes,count-21,state,subtree-size:1   child subtrees: 
1513,3126,localhost/127.0.0.1:8007,MinAddressLeaderElection,leader-7,state,localhost/127.0.0.1:8000,
1514,3126,localhost/127.0.0.1:8007,TreeLabelNodes,label-7,state,label:1
1515,3126,localhost/127.0.0.1:8007,SpanningTree,tree-7,state,root=false dist=2 parent=localhost/127.0.0.1:8008 children=localhost/127.0.0.1:8019|
